emp_id,name,salary,address,loc,email
22936,rahul smith,27500,india,,
22937,robert patel,40000,usa,,
22938,michael smith,40500,usa,,
22939,pooja iyer,55000,india,,
22940,kavita johnson,41500,usa,,
22941,kevin johnson,80000,usa,,
22942,divya singh,34500,india,,
22943,anita iyer,57500,india,,
22944,kavita sharma,90500,usa,,
22945,william sharma,77500,india,,
22946,linda iyer,10500,usa,,
22947,meera smith,22000,usa,,
22948,rani moore,49500,india,,
22949,sanjay johnson,98000,usa,,
22950,laura singh,16500,india,,
22951,kevin davis,17500,usa,,
22952,john johnson,21000,india,,
22953,kevin patel,26500,india,,
22954,sarah iyer,17000,usa,,
22955,james brown,73000,india,,
22956,rinku gupta,83000,india,,
22957,michael taylor,32500,usa,,
22958,deepak singh,61000,india,,
22959,susan,64000,india,,
22960,neha nair,56000,india,,
22961,james brown,80000,india,,
22962,rohit sharma,59000,india,,
22963,sarah kumar,46500,usa,,
22964,karen verma,23500,usa,,
22965,rohit johnson,39000,usa,,
22966,susan miller,82500,usa,,
22967,robert gupta,46000,india,,
22968,deepak verma,99500,india,,
22969,john iyer,72500,usa,,
22970,james,80500,india,,
22971,rani miller,89000,india,,
22972,william brown,31500,india,,
22973,rohit patel,49000,india,,
22974,kevin patel,16500,india,,
22975,john,73000,usa,,
22976,arjun miller,37000,india,,
22977,john,33000,india,,
22978,karen wilson,97000,india,,
22979,arjun taylor,26500,usa,,
22980,sarah patel,42500,usa,,
22981,james wilson,58000,usa,,
22982,priya gupta,82500,india,,
22983,laura brown,49000,usa,,
22984,sarah moore,97000,usa,,
22985,arjun moore,18000,india,,
22986,divya brown,57000,usa,,
22987,robert sharma,92500,india,,
22988,divya patel,26000,usa,,
22989,robert,30500,usa,,
22990,james taylor,21000,usa,,
22991,karen gupta,11000,india,,
22992,jessica iyer,80000,india,,
22993,rinku patel,38000,india,,
22994,pooja taylor,71500,india,,
22995,arjun nair,92500,india,,
22996,karen miller,100000,india,,
22997,asha davis,98000,usa,,
22998,neha singh,21500,india,,
22999,daniel davis,86000,india,,
23000,meera reddy,25500,usa,,
23001,jessica smith,31000,usa,,
23002,pooja moore,48500,india,,
23003,kevin davis,34500,india,,
23004,kavita nair,19000,usa,,
23005,neha johnson,16000,usa,,
23006,mary miller,80500,india,,
23007,divya wilson,82000,usa,,
23008,amit nair,58000,usa,,
23009,suresh taylor,76500,usa,,
23010,michael sharma,57000,india,,
23011,kavita davis,75500,usa,,
23012,robert miller,86000,india,,
23013,anita davis,76000,usa,,
23014,rahul taylor,22500,usa,,
23015,emily brown,27500,india,,
23016,vikram verma,43000,usa,,
23017,priya patel,83500,usa,,
23018,suresh davis,60500,usa,,
23019,arjun singh,13000,usa,,
23020,michael miller,38000,usa,,
23021,rohit iyer,70500,usa,,
23022,david davis,76000,india,,
23023,john iyer,30000,usa,,
23024,jessica patel,81500,usa,,
23025,john verma,65000,usa,,
23026,jessica sharma,12000,india,,
23027,laura iyer,79500,usa,,
23028,david davis,47500,india,,
23029,deepak johnson,61500,usa,,
23030,karen patel,19000,usa,,
23031,robert gupta,17000,usa,,
23032,kevin wilson,37000,usa,,
23033,pooja nair,98500,india,,
23034,david singh,78500,usa,,
23035,anita moore,25500,usa,,
23036,meera patel,42000,india,,
23037,neha sharma,32000,india,,
23038,susan moore,19500,india,,
23039,karen patel,26500,usa,,
23040,sarah miller,22500,india,,
23041,jessica singh,81500,usa,,
23042,kavita iyer,90000,india,,
23043,rinku reddy,48000,india,,
23044,kavita iyer,10500,usa,,
23045,rinku iyer,83500,india,,
23046,rahul kumar,78000,india,,
23047,kevin verma,92000,india,,
23048,deepak wilson,83000,usa,,
23049,kavita iyer,90000,india,,
23050,michael iyer,33000,india,,
23051,robert smith,42000,usa,,
23052,anita sharma,23500,india,,
23053,suresh verma,93000,india,,
23054,deepak singh,44000,india,,
23055,michael moore,18000,usa,,
23056,pooja davis,96000,usa,,
23057,meera nair,72500,usa,,
23058,arjun iyer,75500,usa,,
23059,john johnson,97000,india,,
23060,john smith,89000,usa,,
23061,kevin miller,90500,usa,,
23062,meera nair,40000,usa,,
23063,karen gupta,32000,usa,,
23064,sanjay reddy,29500,usa,,
23065,asha verma,66500,usa,,
23066,sneha davis,71500,usa,,
23067,linda kumar,62500,india,,
23068,anita,28000,usa,,
23069,deepak smith,80500,india,,
23070,neha miller,98500,india,,
23071,kavita gupta,72000,usa,,
23072,robert wilson,90000,india,,
23073,william wilson,14500,india,,
23074,amit iyer,71500,usa,,
23075,linda smith,14000,india,,
23076,divya taylor,91000,india,,
23077,sneha iyer,94000,usa,,
23078,deepak patel,78000,usa,,
23079,mary miller,51500,usa,,
23080,arjun verma,67000,india,,
23081,karen wilson,81000,india,,
23082,james wilson,64000,india,,
23083,susan davis,76500,usa,,
23084,suresh moore,58500,india,,
23085,neha taylor,31500,usa,,
23086,deepak sharma,12000,usa,,
23087,divya kumar,18000,usa,,
23088,michael,44000,india,,
23089,sanjay reddy,31000,india,,
23090,sanjay sharma,94000,usa,,
23091,karen davis,12500,usa,,
23092,sanjay sharma,58000,usa,,
23093,james nair,69500,usa,,
23094,robert singh,76000,india,,
23095,manish singh,35000,india,,
23096,arjun wilson,57000,usa,,
23097,daniel sharma,69000,usa,,
23098,james miller,66000,usa,,
23099,kevin kumar,24000,india,,
23100,priya reddy,85000,usa,,
23101,daniel johnson,52500,india,,
23102,karen iyer,77000,india,,
23103,laura moore,98000,usa,,
23104,anita patel,36000,usa,,
23105,john iyer,39000,usa,,
23106,neha smith,44000,india,,
23107,susan nair,51500,usa,,
23108,laura sharma,75500,india,,
23109,jessica moore,61000,usa,,
23110,william reddy,80000,usa,,
23111,deepak davis,13500,usa,,
23112,rahul verma,10000,india,,
23113,david singh,55500,india,,
23114,john reddy,51000,india,,
23115,neha,82500,usa,,
23116,arjun verma,77000,india,,
23117,rinku taylor,91000,usa,,
23118,meera singh,19500,usa,,
23119,james johnson,89000,india,,
23120,michael singh,50500,india,,
23121,priya sharma,36500,india,,
23122,manish brown,22000,usa,,
23123,daniel wilson,35500,india,,
23124,anita nair,48000,usa,,
23125,anita taylor,89000,india,,
23126,meera iyer,78000,india,,
23127,kavita nair,47500,usa,,
23128,priya johnson,93500,usa,,
23129,anita smith,21500,usa,,
23130,vikram moore,56000,usa,,
23131,laura johnson,88500,usa,,
23132,priya verma,89500,usa,,
23133,rani reddy,25000,india,,
23134,sarah davis,79000,usa,,
23135,amit patel,99000,india,,
23136,asha wilson,51000,india,,
23137,jessica patel,28000,india,,
23138,divya nair,46500,india,,
23139,sarah nair,73500,usa,,
23140,james patel,88000,india,,
23141,karen gupta,48000,india,,
23142,sneha wilson,35500,india,,
23143,neha sharma,85500,india,,
23144,susan nair,89000,india,,
23145,deepak sharma,43000,india,,
23146,manish iyer,16500,usa,,
23147,deepak singh,24000,usa,,
23148,emily brown,73500,india,,
23149,rani sharma,88000,india,,
23150,susan gupta,58500,india,,
23151,amit smith,81500,usa,,
23152,sneha sharma,76000,usa,,
23153,emily iyer,60000,india,,
23154,amit gupta,53500,india,,
23155,arjun davis,26000,india,,
23156,manish singh,62000,india,,
23157,james smith,44000,india,,
23158,daniel gupta,42000,india,,
23159,suresh davis,38500,india,,
23160,robert nair,39500,usa,,
23161,robert singh,44000,usa,,
23162,james nair,65000,india,,
23163,linda singh,52500,india,,
23164,vikram miller,99500,usa,,
23165,sanjay moore,14500,usa,,
23166,karen brown,62500,india,,
23167,robert smith,49000,usa,,
23168,vikram smith,44000,usa,,
23169,mary verma,67500,usa,,
23170,asha nair,48000,india,,
23171,pooja wilson,40500,usa,,
23172,kevin taylor,70500,usa,,
23173,amit,17000,usa,,
23174,sanjay taylor,28000,usa,,
23175,rinku davis,86000,india,,
23176,laura miller,93500,india,,
23177,sneha verma,88500,usa,,
23178,kavita moore,54000,india,,
23179,kavita,76500,india,,
23180,neha brown,47000,usa,,
23181,rani reddy,77000,india,,
23182,robert moore,56000,usa,,
23183,kevin davis,14500,india,,
23184,david moore,11000,usa,,
23185,meera singh,88000,india,,
23186,daniel davis,84000,usa,,
23187,william smith,10500,usa,,
23188,asha davis,44500,india,,
23189,neha wilson,73500,india,,
23190,neha miller,94500,india,,
23191,pooja taylor,30000,usa,,
23192,deepak taylor,15500,usa,,
23193,deepak wilson,68500,usa,,
23194,michael brown,89500,india,,
23195,rani gupta,53000,india,,
23196,rinku johnson,78500,india,,
23197,jessica taylor,49500,usa,,
23198,rinku sharma,57500,usa,,
23199,suresh johnson,19000,usa,,
23200,sarah sharma,97000,usa,,
23201,david,72500,usa,,
23202,daniel taylor,43500,india,,
23203,linda,87500,india,,
23204,kevin verma,47000,india,,
23205,mary sharma,31500,usa,,
23206,david reddy,77500,usa,,
23207,rinku smith,88000,usa,,
23208,deepak,95500,usa,,
23209,michael wilson,81500,india,,
23210,neha taylor,80000,india,,
23211,meera sharma,57500,usa,,
23212,mary iyer,22500,india,,
23213,manish singh,22500,usa,,
23214,james reddy,19500,india,,
23215,pooja singh,78000,india,,
23216,susan johnson,20500,usa,,
23217,suresh iyer,37000,india,,
23218,divya nair,91500,india,,
23219,sarah gupta,11000,usa,,
23220,rohit smith,36000,india,,
23221,kevin gupta,56000,india,,
23222,asha miller,87500,usa,,
23223,rahul miller,35500,usa,,
23224,michael patel,78500,india,,
23225,sarah johnson,36000,india,,
23226,suresh singh,23000,usa,,
23227,anita nair,22500,usa,,
23228,divya moore,66000,usa,,
23229,rinku moore,66500,usa,,
23230,james wilson,43500,india,,
23231,manish brown,23500,usa,,
23232,sneha smith,58500,india,,
23233,amit,78500,india,,
23234,meera nair,91500,india,,
23235,anita patel,52500,india,,
23236,sarah nair,47500,usa,,
23237,priya patel,48000,india,,
23238,robert singh,55500,usa,,
23239,david wilson,74000,usa,,
23240,priya gupta,54000,usa,,
23241,rohit wilson,40500,usa,,
23242,david taylor,68000,usa,,
23243,jessica brown,71000,india,,
23244,james kumar,48500,usa,,
23245,jessica miller,82000,usa,,
23246,meera singh,20500,india,,
23247,michael johnson,67000,usa,,
23248,meera sharma,93000,usa,,
23249,john singh,69500,india,,
23250,jessica iyer,95500,usa,,
23251,rahul singh,19500,usa,,
23252,sneha davis,82500,india,,
23253,robert verma,82500,india,,
23254,sarah nair,97000,usa,,
23255,deepak sharma,66500,usa,,
23256,rinku iyer,66000,usa,,
23257,emily sharma,82000,usa,,
23258,asha patel,43500,india,,
23259,jessica gupta,51500,india,,
23260,rahul patel,97500,usa,,
23261,david kumar,19000,usa,,
23262,william verma,86000,usa,,
23263,john verma,61000,usa,,
23264,sanjay miller,78000,usa,,
23265,laura gupta,42500,india,,
23266,emily brown,30000,india,,
23267,rani moore,82500,usa,,
23268,sanjay taylor,55000,usa,,
23269,vikram sharma,74000,usa,,
23270,laura patel,39500,usa,,
23271,rahul,45500,usa,,
23272,michael patel,75000,usa,,
23273,william kumar,10500,usa,,
23274,james nair,58000,india,,
23275,deepak nair,44000,india,,
23276,david verma,40500,usa,,
23277,rinku verma,69000,usa,,
23278,emily patel,36000,usa,,
23279,sanjay verma,26000,usa,,
23280,divya patel,76500,usa,,
23281,rani moore,24000,usa,,
23282,divya taylor,71000,usa,,
23283,arjun wilson,91500,usa,,
23284,john patel,67500,india,,
23285,laura johnson,99000,india,,
23286,linda reddy,97000,usa,,
23287,rohit miller,11000,usa,,
23288,james smith,67500,india,,
23289,emily kumar,91500,usa,,
23290,emily verma,56000,usa,,
23291,kevin miller,32500,india,,
23292,manish brown,10500,india,,
23293,pooja,86000,india,,
23294,daniel nair,84000,usa,,
23295,sneha johnson,50000,india,,
23296,vikram smith,74000,usa,,
23297,laura moore,73500,india,,
23298,suresh reddy,18500,india,,
23299,sanjay iyer,62500,usa,,
23300,rahul davis,24000,usa,,
23301,james iyer,53000,usa,,
23302,daniel singh,13500,usa,,
23303,divya verma,37500,india,,
23304,rohit johnson,43000,india,,
23305,kavita moore,84500,usa,,
23306,sanjay singh,42500,usa,,
23307,susan reddy,85500,usa,,
23308,rahul verma,95000,usa,,
23309,anita kumar,88500,usa,,
23310,rinku taylor,34500,india,,
23311,amit davis,64500,india,,
23312,suresh iyer,19000,usa,,
23313,linda brown,70500,india,,
23314,daniel davis,80500,india,,
23315,john davis,18500,india,,
23316,james nair,25500,usa,,
23317,mary davis,33500,usa,,
23318,kavita singh,38500,india,,
23319,meera verma,28500,usa,,
23320,robert wilson,58000,usa,,
23321,jessica singh,66000,india,,
23322,manish moore,48500,india,,
23323,daniel iyer,81500,usa,,
23324,anita johnson,98000,usa,,
23325,laura patel,36500,india,,
23326,vikram verma,31500,usa,,
23327,linda iyer,34500,india,,
23328,rani singh,29500,usa,,
23329,sneha davis,23500,usa,,
23330,divya kumar,76500,india,,
23331,david verma,51000,usa,,
23332,pooja miller,71500,india,,
23333,rohit sharma,46500,usa,,
23334,robert johnson,17000,usa,,
23335,karen kumar,75500,india,,
23336,sarah nair,39000,india,,
23337,robert davis,78500,india,,
23338,laura brown,60000,india,,
23339,priya johnson,30000,usa,,
23340,rahul miller,66500,usa,,
23341,emily gupta,65000,usa,,
23342,vikram sharma,34500,usa,,
23343,robert brown,17500,usa,,
23344,divya brown,88000,usa,,
23345,kevin johnson,54500,india,,
23346,neha iyer,70500,usa,,
23347,kavita davis,27000,usa,,
23348,michael moore,88500,usa,,
23349,robert patel,91500,usa,,
23350,laura reddy,82500,usa,,
23351,laura taylor,19500,india,,
23352,kevin verma,10000,usa,,
23353,rahul wilson,90500,usa,,
23354,kevin reddy,24500,usa,,
23355,susan smith,75000,usa,,
23356,laura,30000,india,,
23357,karen kumar,45500,usa,,
23358,rahul iyer,94000,india,,
23359,priya kumar,60500,india,,
23360,priya wilson,66500,usa,,
23361,pooja brown,10500,india,,
23362,sarah kumar,56000,usa,,
23363,laura iyer,25500,usa,,
23364,rani taylor,71500,india,,
23365,amit iyer,56500,india,,
23366,robert johnson,81000,india,,
23367,rohit brown,82000,usa,,
23368,william smith,57000,usa,,
23369,pooja brown,99000,usa,,
23370,karen brown,42500,india,,
23371,john johnson,68500,india,,
23372,amit sharma,68500,usa,,
23373,david verma,69000,usa,,
23374,sneha moore,80500,india,,
23375,sarah,42000,india,,
23376,manish smith,61000,india,,
23377,asha iyer,52000,india,,
23378,kavita nair,21000,usa,,
23379,sarah iyer,21000,usa,,
23380,priya brown,62500,india,,
23381,jessica johnson,82500,usa,,
23382,arjun verma,94500,india,,
23383,robert iyer,35500,usa,,
23384,pooja patel,91500,usa,,
23385,james iyer,16500,india,,
23386,deepak reddy,69500,india,,
23387,michael johnson,18000,usa,,
23388,kavita patel,42500,usa,,
23389,rohit miller,76500,india,,
23390,karen moore,85500,usa,,
23391,david johnson,28500,india,,
23392,kevin brown,32500,india,,
23393,michael brown,65000,usa,,
23394,suresh verma,67000,india,,
23395,manish sharma,22000,usa,,
23396,emily johnson,67500,usa,,
23397,vikram verma,74500,india,,
23398,sarah patel,91500,usa,,
23399,meera brown,14500,india,,
23400,manish davis,26000,usa,,
23401,laura davis,16000,usa,,
23402,divya,87000,usa,,
23403,david miller,17500,usa,,
23404,anita taylor,57500,india,,
23405,james moore,74000,usa,,
23406,pooja sharma,49000,india,,
23407,michael moore,75500,india,,
23408,john moore,22000,usa,,
23409,amit,78500,india,,
23410,james smith,28000,usa,,
23411,michael johnson,94000,usa,,
23412,rinku miller,80000,india,,
23413,arjun iyer,48000,india,,
23414,sanjay moore,71000,india,,
23415,divya,50000,usa,,
23416,amit miller,88500,usa,,
23417,emily smith,36000,usa,,
23418,susan singh,46500,india,,
23419,amit johnson,32500,india,,
23420,laura nair,56500,india,,
23421,suresh taylor,27500,usa,,
23422,priya davis,31000,india,,
23423,susan miller,93000,india,,
23424,michael brown,61000,usa,,
23425,amit,16000,india,,
23426,suresh moore,39500,usa,,
23427,divya nair,17500,usa,,
23428,deepak verma,12500,india,,
23429,jessica,78000,india,,
23430,mary singh,73000,usa,,
23431,kevin smith,18000,usa,,
23432,david reddy,79000,usa,,
23433,asha smith,46500,india,,
23434,james iyer,99000,usa,,
23435,emily davis,79000,usa,,
23436,neha singh,28500,india,,
23437,sarah gupta,81500,india,,
23438,john,12000,india,,
23439,rahul johnson,99000,usa,,
23440,sneha johnson,44000,india,,
23441,daniel singh,32000,india,,
23442,laura kumar,64500,usa,,
23443,john smith,31500,india,,
23444,james davis,32000,usa,,
23445,sanjay singh,67000,usa,,
23446,amit smith,68000,india,,
23447,jessica sharma,34500,usa,,
23448,suresh brown,27000,india,,
23449,emily moore,76500,india,,
23450,sneha verma,44000,usa,,
23451,laura miller,98500,usa,,
23452,emily brown,86500,india,,
23453,kavita smith,70000,india,,
23454,james sharma,46000,usa,,
23455,rani reddy,55000,india,,
23456,suresh moore,15000,india,,
23457,rinku taylor,80500,india,,
23458,kavita smith,92500,india,,
23459,linda reddy,41500,usa,,
23460,laura gupta,66500,india,,
23461,kavita iyer,48500,usa,,
23462,william taylor,73500,india,,
23463,karen moore,55500,usa,,
23464,john johnson,11500,usa,,
23465,suresh moore,45500,india,,
23466,manish gupta,47500,india,,
23467,asha reddy,45000,usa,,
23468,sanjay johnson,30000,india,,
23469,rinku kumar,88000,usa,,
23470,laura sharma,55000,india,,
23471,meera patel,93000,usa,,
23472,rohit kumar,72500,india,,
23473,karen nair,51000,usa,,
23474,mary taylor,95000,india,,
23475,kevin smith,33500,india,,
23476,rohit johnson,68000,usa,,
23477,william brown,73000,usa,,
23478,rani nair,46000,usa,,
23479,neha verma,23500,usa,,
23480,arjun nair,16000,usa,,
23481,divya moore,75500,india,,
23482,deepak wilson,31000,india,,
23483,jessica taylor,76500,usa,,
23484,laura gupta,48000,india,,
23485,david sharma,56500,usa,,
23486,laura reddy,81000,usa,,
23487,neha wilson,42000,usa,,
23488,pooja moore,58000,usa,,
23489,linda smith,46500,india,,
23490,vikram taylor,40500,india,,
23491,asha wilson,33500,india,,
23492,kevin verma,69500,india,,
23493,jessica johnson,95000,usa,,
23494,suresh johnson,74500,india,,
23495,asha nair,53500,usa,,
23496,pooja kumar,67000,usa,,
23497,rahul verma,96000,india,,
23498,pooja patel,41500,usa,,
23499,anita patel,61000,usa,,
23500,arjun miller,43000,usa,,
23501,karen nair,90500,india,,
23502,rinku nair,22000,usa,,
23503,divya gupta,26500,india,,
23504,kevin kumar,92000,usa,,
23505,michael smith,79000,usa,,
23506,sneha miller,45500,india,,
23507,suresh wilson,93500,india,,
23508,james reddy,12500,india,,
23509,vikram miller,53000,india,,
23510,linda taylor,89500,usa,,
23511,david reddy,37500,india,,
23512,sanjay johnson,96000,india,,
23513,sanjay nair,48000,usa,,
23514,karen singh,71000,india,,
23515,rinku brown,44500,india,,
23516,vikram iyer,85000,usa,,
23517,james taylor,78500,india,,
23518,amit patel,23500,india,,
23519,amit miller,44000,india,,
23520,karen iyer,24500,india,,
23521,priya miller,97500,india,,
23522,sneha iyer,93500,usa,,
23523,susan,39500,india,,
23524,rani patel,40000,india,,
23525,jessica patel,76500,usa,,
23526,priya moore,17000,india,,
23527,robert singh,19500,india,,
23528,sanjay miller,87500,india,,
23529,rahul sharma,38000,india,,
23530,sarah wilson,90500,india,,
23531,william verma,75500,usa,,
23532,james sharma,58500,usa,,
23533,anita iyer,78000,india,,
23534,linda kumar,33500,india,,
23535,rahul,99500,usa,,
23536,deepak johnson,55500,india,,
23537,amit,65500,india,,
23538,priya nair,75500,india,,
23539,robert gupta,14500,usa,,
23540,james kumar,62500,usa,,
23541,rani taylor,99500,india,,
23542,manish singh,22500,india,,
23543,laura davis,11000,india,,
23544,anita brown,59500,usa,,
23545,karen smith,92000,india,,
23546,laura johnson,61500,india,,
23547,sanjay smith,53000,usa,,
23548,arjun moore,21000,india,,
23549,rinku iyer,29500,usa,,
23550,susan smith,80000,usa,,
23551,rahul kumar,70500,usa,,
23552,vikram wilson,51000,usa,,
23553,david moore,20000,usa,,
23554,deepak,28500,india,,
23555,rohit johnson,87500,india,,
23556,jessica iyer,61000,usa,,
23557,vikram patel,62000,usa,,
23558,kevin smith,55000,usa,,
23559,michael davis,10500,usa,,
23560,daniel wilson,80500,india,,
23561,michael brown,37000,india,,
23562,kavita brown,45000,india,,
23563,daniel reddy,22000,usa,,
23564,linda taylor,93500,india,,
23565,susan iyer,52500,usa,,
23566,deepak verma,78000,usa,,
23567,anita moore,70500,india,,
23568,arjun johnson,24000,usa,,
23569,rani johnson,74500,usa,,
23570,neha smith,96000,india,,
23571,mary johnson,74500,india,,
23572,asha miller,84000,india,,
23573,kavita nair,57000,india,,
23574,mary wilson,53500,india,,
23575,daniel sharma,84500,india,,
23576,linda taylor,98000,usa,,
23577,neha reddy,77500,india,,
23578,neha iyer,22500,india,,
23579,rinku miller,87500,india,,
23580,arjun brown,30000,usa,,
23581,laura gupta,14000,usa,,
23582,rani singh,41500,usa,,
23583,sneha nair,59000,india,,
23584,laura,75000,india,,
23585,kevin miller,33000,india,,
23586,kevin taylor,57000,usa,,
23587,mary brown,63500,usa,,
23588,rohit moore,64000,india,,
23589,neha reddy,98500,usa,,
23590,sneha brown,87500,usa,,
23591,sarah sharma,11500,india,,
23592,sanjay taylor,94500,india,,
23593,robert taylor,55500,usa,,
23594,amit davis,54000,india,,
23595,priya davis,94500,india,,
23596,arjun patel,82000,usa,,
23597,meera kumar,16000,usa,,
23598,daniel kumar,89500,usa,,
23599,jessica miller,98500,india,,
23600,asha nair,54500,india,,
23601,mary nair,84500,india,,
23602,meera,63000,usa,,
23603,robert gupta,99000,usa,,
23604,jessica gupta,92000,india,,
23605,asha smith,23500,usa,,
23606,sneha brown,56500,india,,
23607,linda moore,54000,usa,,
23608,meera gupta,53000,india,,
23609,manish reddy,23500,india,,
23610,rohit taylor,29000,india,,
23611,pooja iyer,63500,india,,
23612,arjun moore,40000,india,,
23613,daniel sharma,33000,usa,,
23614,sneha smith,39500,usa,,
23615,anita patel,66500,india,,
23616,michael verma,69000,usa,,
23617,linda moore,72500,usa,,
23618,laura brown,93000,india,,
23619,laura smith,70500,usa,,
23620,arjun singh,22000,india,,
23621,robert iyer,67000,usa,,
23622,amit sharma,52500,india,,
23623,karen,72500,usa,,
23624,arjun kumar,83500,india,,
23625,manish miller,54000,india,,
23626,asha kumar,38500,india,,
23627,linda taylor,93000,usa,,
23628,manish iyer,61500,india,,
23629,kevin verma,52000,india,,
23630,sneha brown,74500,india,,
23631,rinku patel,95500,india,,
23632,robert,62500,usa,,
23633,priya brown,59500,india,,
23634,meera smith,72500,usa,,
23635,meera verma,24500,usa,,
23636,vikram patel,74000,india,,
23637,priya davis,14500,usa,,
23638,asha johnson,40500,usa,,
23639,priya moore,67500,usa,,
23640,sneha moore,53000,usa,,
23641,emily miller,27500,usa,,
23642,michael johnson,15500,india,,
23643,john johnson,75500,india,,
23644,mary singh,34500,india,,
23645,john smith,73000,usa,,
23646,william gupta,79500,usa,,
23647,susan miller,15500,usa,,
23648,pooja nair,15000,india,,
23649,asha iyer,52500,india,,
23650,vikram kumar,72500,india,,
23651,suresh iyer,13500,india,,
23652,sanjay patel,75000,usa,,
23653,kevin wilson,74500,usa,,
23654,kavita moore,99000,usa,,
23655,laura davis,73000,india,,
23656,sanjay verma,65000,usa,,
23657,laura,21000,usa,,
23658,laura taylor,51500,india,,
23659,manish verma,91000,india,,
23660,kevin iyer,96000,india,,
23661,linda nair,64000,usa,,
23662,rani smith,19000,usa,,
23663,mary moore,82000,india,,
23664,amit patel,90500,usa,,
23665,linda johnson,28500,india,,
23666,rohit brown,29000,india,,
23667,jessica smith,90500,india,,
23668,michael wilson,62000,usa,,
23669,asha sharma,16500,usa,,
23670,suresh,36500,india,,
23671,kavita smith,78500,usa,,
23672,michael reddy,78000,india,,
23673,daniel smith,93500,usa,,
23674,rahul reddy,24500,usa,,
23675,william moore,55000,usa,,
23676,neha gupta,77500,usa,,
23677,laura sharma,47000,usa,,
23678,mary,87500,usa,,
23679,suresh patel,59000,india,,
23680,amit miller,70000,usa,,
23681,michael miller,72500,india,,
23682,william smith,87000,india,,
23683,rinku,58500,india,,
23684,emily wilson,78500,usa,,
23685,asha iyer,57000,india,,
23686,william sharma,38000,india,,
23687,arjun brown,75000,usa,,
23688,deepak kumar,86000,india,,
23689,rahul smith,81000,usa,,
23690,sneha sharma,24500,india,,
23691,amit kumar,45500,usa,,
23692,rohit nair,26500,usa,,
23693,divya singh,51500,india,,
23694,asha patel,47000,india,,
23695,sarah iyer,12000,india,,
23696,rani gupta,96000,india,,
23697,michael gupta,44000,india,,
23698,anita nair,68500,usa,,
23699,deepak miller,90500,usa,,
23700,pooja taylor,30000,usa,,
23701,rani gupta,27500,usa,,
23702,amit gupta,55000,india,,
23703,priya iyer,34000,india,,
23704,neha iyer,93500,india,,
23705,robert singh,76500,usa,,
23706,daniel gupta,66000,usa,,
23707,mary verma,75500,usa,,
23708,mary brown,24000,usa,,
23709,rani singh,51500,usa,,
23710,sanjay,61500,india,,
23711,rani smith,37000,india,,
23712,david taylor,85500,usa,,
23713,rohit taylor,61000,usa,,
23714,amit nair,19000,india,,
23715,robert moore,36500,usa,,
23716,emily miller,41000,usa,,
23717,laura singh,90000,usa,,
23718,priya nair,90500,usa,,
23719,neha moore,90500,india,,
23720,rohit johnson,71000,india,,
23721,manish miller,23000,india,,
23722,neha nair,51500,india,,
23723,james smith,67500,india,,
23724,laura miller,39500,india,,
23725,asha verma,67000,india,,
23726,manish johnson,15000,usa,,
23727,james johnson,66500,usa,,
23728,james brown,58000,india,,
23729,michael patel,36000,india,,
23730,suresh gupta,16000,india,,
23731,deepak nair,60500,usa,,
23732,meera miller,40000,india,,
23733,michael taylor,57000,india,,
23734,meera miller,56000,india,,
23735,meera kumar,54500,usa,,
23736,sanjay nair,15000,usa,,
23737,emily smith,14000,india,,
23738,meera singh,91500,usa,,
23739,asha singh,96000,usa,,
23740,linda patel,51500,india,,
23741,vikram wilson,63500,india,,
23742,john davis,97000,usa,,
23743,amit iyer,93000,india,,
23744,sneha wilson,16500,usa,,
23745,daniel smith,57000,india,,
23746,arjun patel,38000,usa,,
23747,deepak davis,58500,india,,
23748,amit singh,56000,usa,,
23749,david wilson,69500,usa,,
23750,rani nair,90500,usa,,
23751,david taylor,87000,india,,
23752,neha verma,24500,india,,
23753,kevin patel,83000,usa,,
23754,rani johnson,31500,usa,,
23755,laura kumar,15500,india,,
23756,rahul,66000,india,,
23757,rinku moore,71000,usa,,
23758,laura sharma,81500,usa,,
23759,asha smith,62000,india,,
23760,divya wilson,90500,india,,
23761,michael nair,80500,india,,
23762,neha sharma,83000,india,,
23763,rinku davis,37500,india,,
23764,laura brown,90000,india,,
23765,karen sharma,29500,india,,
23766,kavita miller,44500,india,,
23767,priya wilson,80500,india,,
23768,emily miller,19000,india,,
23769,david,94000,india,,
23770,laura kumar,31500,usa,,
23771,john verma,29000,india,,
23772,sneha taylor,37500,india,,
23773,daniel kumar,38500,india,,
23774,sneha gupta,65000,india,,
23775,pooja davis,42000,india,,
23776,sanjay,14000,india,,
23777,william iyer,31500,usa,,
23778,rahul gupta,98000,usa,,
23779,william kumar,80000,india,,
23780,deepak singh,61000,usa,,
23781,rinku miller,64500,india,,
23782,sarah,97000,usa,,
23783,robert,53500,india,,
23784,asha gupta,11000,usa,,
23785,jessica miller,99000,india,,
23786,rani sharma,28000,usa,,
23787,mary wilson,81000,usa,,
23788,kevin wilson,96000,usa,,
23789,kevin patel,25000,usa,,
23790,divya sharma,26000,usa,,
23791,kevin singh,75000,usa,,
23792,james smith,34500,usa,,
23793,william brown,37500,india,,
23794,michael nair,79000,usa,,
23795,suresh miller,55000,usa,,
23796,sneha patel,81000,india,,
23797,rahul singh,19500,india,,
23798,meera taylor,58500,india,,
23799,michael nair,72000,usa,,
23800,susan reddy,30000,india,,
